customer_id,basket
55996273,"46,38,9,20,13,3"
33677288,"27,40,25,48,16,15,37"
21292087,"2,40,9,3,17,34,48,44,19,23"
58000579,39
77372744,"20,26,36,3,43,23,9,1,25,6,39"
94030706,"34,17,20,1,28,41,26,36,22,45,15,29,37,25,44,47,39,35,18,46"
49436484,"18,9,5,25,20"
55227430,"14,48,21,40,20,32,42,19,1,30,22"
82393692,"37,22,42,28"
54811147,"10,42,37,34,9,45,40,7,36,18,32,43,20,46"
34556338,"16,3,19,2,15,4"
45754530,"32,48,18,26,37,1,39,9"
19689258,"17,43,8,2,3,48,25,40"
87637571,"36,22,44,42,10,3,4,20,41,40,46,21,33"
1862263,"32,45,44,42,24,33,27,37,13"
92965936,"13,21,17,46,28,44,10,2"
25357434,"16,5,1,4,47,37,13,34"
928877,"33,24,8,2,40,42"
60902958,"8,27,37,44,17,39,25,43"
86836440,"22,38,10,1,40"
35641735,"17,35,23,6,45,9"
55509355,"20,46"
30525311,"46,32,20,43,26,2,24,44"
21082219,"47,25,32,17,6,44,42"
78976322,"18,20,40,47,6,28"
3018854,"1,18,24,26,2,42,14,17"
68778594,"32,46,43,13,20,40,25,22"
31608278,"35,31,6,8,13,38,48,21,16,1,28,26,47"
2487299,"17,19,32,12,18,27,48,2,28,41,26,9"
49966925,"6,43,1,22,47,48,25,20,2,26,28,27,18,29,35,3,32"
11718550,"12,20,26,41,13,45,2,10,8"
4965406,"44,10,42,34,37,2,1,47,16,14"
76052291,"20,29,22,27,10,43"
85624513,"15,24,1,38,10,45,2,48,4,16"
5094703,"13,32,46,26,40,5,45,48,39,25"
88417310,"23,29,2,3,44,10,7,45,33,22"
26554269,18
80585044,"47,29,46,20,16,34,25,6,17,37,48,27,38"
72369897,"21,32,40,10,45,14,44,26"
24909317,"17,47,31,6,3"
81473785,"25,34,11,21,45,10,39,13"
15793359,"17,46,38,6,13"
35432389,3
73950358,"5,9,43,38,23,41,28,40,6,47,42"
72287357,"13,7,24,2,8,14,34,17,10,39,25,12,40,32,18,36"
21889173,"6,17,43,23,38,40,36,2"
86107806,"6,38,23,2,45,44,10,22,28,41,26"
3346457,"27,21,16,45,14,8,2,28,41,32"
44364089,"1,45,4,34,13,39,44,42,2"
70237168,"9,6,48,34,39,3,18,11,40"
66695359,"32,20"
69826050,"1,37,23,41,28"
68901072,"38,26,48,39,47,8,36"
11284435,"42,38,39,34,6,7,33,15,46,32,2"
30309490,"42,22,46,45,20,25,21,8,2,10,41,15,40,28,37,34"
52823166,"20,40,25,47,39,34,28,27,17,6"
45918491,"4,9,48,21,37,8,44,39"
61844651,"18,2,9,31,30,26,38,47,16,48,25,13"
68362950,"8,34,13,1,11,23,43,3,25,28,27,31,40,15,5"
5170967,"41,40,32,2,1,9,23,47,25,20,37,39,34,17,13"
74830255,"41,18,27,14,6,21,9"
18607103,"23,16,28,41,38,21,45,14,20"
65559449,"32,38,41,21,44,10,45,17,8,20"
40789268,"23,43,14,40"
23493391,"10,2,14,21"
73936027,"14,36,12,46,32,25,39,20,10,44,7,17,30,21"
44450480,"37,13,48,39,34,2,21"
80104740,"44,21,13,7,11,10,25,8,48,6,23,43,18"
77440205,"32,39,30,1,48,14,45,23,3,2,36,31"
77228909,"4,47,20,46,44,39,32"
93966085,"40,25"
72187085,"20,26,44,42,2,10,17,39"
35468319,"30,8,21,48,13,39,1,12,44,2,10,42,41"
95108907,19
18209784,"40,13,39,32"
64318090,"43,23,41,18,25,20,46,42,47,13"
35970896,"12,3,13,2,24,34,41,4,1,10,42,23,43,25,16,11"
61443441,"40,39,12"
83734035,"47,2,9,13,46,22,31,39,14"
55457149,"37,10,29,38,23,43,24,13,48,8"
38631915,"22,12,39,37,19,45,42,44,20"
77344840,"46,38,12,26,37,1,30,13,22,36,2,10,45,4,44"
7679741,"42,26,28,43,44,18,22,47,6,34"
19397564,"6,3,15,1,32,4,39,34"
9767062,"24,7"
6606863,"6,41,20,33,9,23,38"
62522423,"44,10,18,27,8,46,39,47,22,28,23,14"
72646212,"33,22,25,20,13,44,10,47,31"
2132143,"20,46,6,47,42,30,18,43,16"
28009252,"20,46,6,17,45,1,2,43"
49931565,"47,43,3,24,23"
33831705,"13,28,24,44,39,6,33"
70855347,"1,13,34,37,44,21,16"
19319950,"39,13,7,33,38,1,9,28,17,47,3,26,19,5"
38496775,"16,48,21,9,36,18,27"
29348334,"43,40,29,48,1,4"
78080343,"32,41,28,7,19,31,18,8,2,42,3,38"
71268320,"16,48,22,42"
64836508,"24,17,2,10,44"
13677219,"2,3,43"
80920210,"17,42,13,34,43,2,37,46,25"
21373561,"24,11,5,27,40,46"
779752,"1,47,37,10,42,45,13,38,2,17,6"
89130759,45
30079931,"2,18,43,32"
2182630,"16,23,43,9,19,25,40,48,17,22,10"
90586344,"21,25,43,45,2,15,35,48,1,17"
51563258,"14,9,30,42,44"
36817188,"47,25,46,2,10,32,40,1,3,35,6,23,8,22,13,44,18"
86940600,"44,42,43,2,6,17,40,20"
91951701,"2,41,14,38,22,25,13"
19979395,"30,41,44,42,10,2"
98089479,"27,29,19,30,43,10,18,7,44,42,23"
82471091,"31,13,15"
6088081,"44,19,32,20,46,38,9,47,45"
67679477,"25,10,39,14,21"
96140334,"40,28,43,46,33,27,25,32,20"
98731993,"44,45,42,47,10"
16697064,"39,13,48,5,33,14,16"
26154235,"21,9,13,7,33,2,10,44,22,25,46,36"
45796608,"9,13,27,18,4,22,36"
1201260,"27,6,32,46,16,21"
49021656,"11,27,1,40,36,22,3,4,42"
36409850,"24,19,43,39,6,47,8,18,27,28"
58055109,"36,1,31,14,46,21,35,18,47,45"
27256257,"17,24,2,3,41,1,18,36,28,22,10,44,20"
42942040,"18,5,17,6,45,44"
46005820,"23,2,41,26"
42848175,"43,6,1,40"
20985399,"15,28,14,16,44,38,2,19,24,23,1,22"
64432892,"15,30,31,5,43,24,23,4,1"
87994009,"34,20,46,2,22"
22243604,"22,37,38,35,46,2,1,4,9,27"
57417006,"47,26,44,45,32,38,3"
12844799,"14,16,43,9,29,27"
91780589,"34,44,21,16,38,45,42"
11951143,"21,2,22,42,41,1,46"
22238099,"46,23,47"
87298831,"31,29,46"
41198169,"34,13,37,45"
88074036,"44,28,41,17,47,32,46,39,31,23,18,25"
22343044,"35,16,36,14,48,37,2,41,45,10,44,22,40,25,32,18"
81348290,"47,17,12,1,10,27,6"
74807458,"3,13,37,7,1,14,21"
50368693,"9,37,1,41,43,24,25"
66291893,"29,28,41"
83447116,"35,43,9"
57515269,"38,25,43,47,9,4,6"
3652197,"6,47,10,42,33,39,1,38,22,36,12,18"
67987084,"1,4,45,22,5,46,32,25,10,2"
96330959,"30,45,2,10,44"
8630464,"31,25,35,3,8,48,16,2"
35729969,"2,1,20,40,25,7,17,26,12,21"
44741713,"17,38,16,43,35,13,11,9,39,27,18,1,3,34"
91952429,"45,40,25,46,26,28,41,43,37,13"
3996183,"42,20,32,6,10,22,48"
49277065,"23,9,43,38,36,2"
80394258,"18,19,1,9,35,46"
82616188,"45,27,20,32"
44444724,"37,3,25,2,27,14,28,44,32,17,34"
37993797,"13,19,37,1,2,38"
1740052,"27,16"
83070157,"42,13"
88728005,"25,17,15,44,4,9,8,13,34,37,39,11,10,27,1"
94664278,"31,21,46,28,10,2"
83776705,"47,17,11,41,10,9"
37854763,"8,15,38"
29883406,"34,2,48,4"
12622024,"40,46"
4753484,"8,1,11,22,45,15,32,40"
83907189,"42,45,37,10,2,13,26,5,11,3,44,17,47,1"
97401816,"2,42,9,38,25,40,20,29,43,23,13,31,45,3,6"
31589188,"20,32,17,6,26,34,21,15,9,48,43,42"
35957693,"18,10,28,41,3,2,45,26"
93267235,"34,16,8,6,7,44,38,9,17,43,23"
97797181,"10,3,43,26,32,1,37,2,38"
49170298,"34,39,46,20,45,31,47"
37310116,"11,18,32,25,44,34,2,1,16,8,39,27"
4694168,"40,10,47,2,39,42,33,43,17"
67235218,"46,35"
63599766,"31,21,30,22,13,35,16"
36719871,"14,38,20,25,32,42,10"
94969436,"48,1,47,38,29,46,32,15"
74246507,"32,41,13,34,26,10"
54797213,"16,26,27,39,32,30,3,1,44,41,9,6,47,33,24"
69249520,"39,34,14,13,23,44,10,45,32,28,1,22,36,2,47"
79702460,"23,21,38,43,47,34"
3074494,"9,33,13,2,3,39,1"
40116909,"12,42,43,44,26,45,32,5,3,46,6,16,27"
76289558,"18,17,6,47,33,29,35,25,34,2,39,42"
2559844,"30,39,37,43,23,26,47,48,9,42,40,10,45,44,2"
47366554,"2,47,8,21,45,42,27,35,19,39"
5165898,"42,44,37"
91879546,"47,6,17,41,13,45,42,34"
19791554,"45,44,10,29,41,28"
19226411,"46,20,44,2,48,4,23,28,8,39"
91499376,"39,13,17,48,21,1,3"
80492437,"13,1,18,27,2,42,8,29,19"
98572217,"43,23,17,22,13,39,40,46,19,29"
41084457,"23,47,17,20,29"
92884462,"36,21,47,40,34"
27437836,"20,40,25,10,2,44,9,46"
95882654,"39,34,46"
61677467,"6,9,26,41,28,47,33,40,29,12,35,16,44,45,10,34,2,38"
7268459,"22,45,26,41,2,10,1,20,40,23,18,39"
67349970,"47,42,2"
97165912,"5,29,32,20,48,14,23,9,45,21,33,12,8,28,26,1,17,47,6,43,2"
49392150,"26,33,36,34,9"
86675622,"14,27,18,28,43,10"
23503982,"6,47,32,17,19,29,2,42"
89331994,"9,38,10,47,1"
55368499,"16,21,14,40,2,25,12"
4322814,"41,29,32,8,24,42"
8538776,"27,28"
70041867,"28,41,7,45,46,25,24,21,20"
94966954,"32,20,25,17,6,11,47,44,40,39,13,41,26"
91970724,"34,37,39,13,44,45,48,11,3,6"
5765130,"3,1,48"
34699994,"45,26,1,47,6,41,28"
34543745,"10,26,28,22,27,44,2,30,19,12,13"
92065557,"17,47,39,37,6,45"
91026108,"17,6,47,10,28,15,24,39,40,1"
88265367,"37,48,41,44,2,27"
26217789,"11,40,19,24,35"
51972886,"21,4,42,45,44,38,23,19,36,37,46,32,40,17,6,29"
79520187,"2,26,33,7,42,15,24,22,38,43,9,40,34,39"
50723408,"18,26,14,8,37,13,40,20,32,46"
99082332,"21,48,2,10,42,24,7,34,9,23,6,38,43"
99481325,"22,1,20,25,40,31,10,45,42,19,8"
9202134,"22,41,26,42,2,28,20,16,44,45,46,35,5,3,27,1,10,47"
59830284,"14,25,20,31,1,42,17,40,32,44,36,22"
57773861,"47,17,9,10,44,34,20,6,25"
18101920,"15,39,24,19,28,41,40,12,34,37"
91985083,"14,18,27,3,8,21"
50377617,"46,12,37,3,27,32,17,44,45,26,48,31,20,40,10,42,38,9,43"
35007780,"40,15,41,28,17,14,8,16,20"
19617675,"16,34,41,44,43,17,40,2,42,10,22"
38361880,"25,12,20"
93690129,"27,47,41,34,37,13,1,3,40,20,33,38,39,10,44,14"
76853715,"31,32,20"
51787061,"23,43,37,11,42"
96086356,"17,34,32,42,39,13,1,18,43,25,26,27,47,6,8,46,44"
55144752,"46,20,3,27,23,29,34,37,13,17,36,6,38,7,22"
74142987,"40,10,43,44,8,11,20"
52024524,"29,17,47,23,43,22,36,9,38,37,27,10,2,42,4,20"
1898659,"2,1,37,24,38"
72752732,"3,2,9,38"
18091259,"14,37,34,7,48,45,44,2,42,1,23,30,8,38,9,22,31,41,32"
4340868,"27,3,34,37,38"
61451538,"9,44,32,20"
25012201,"13,46,20,1,44,23,16,21,38,28,22,40,11,30"
52645329,"2,3,34,18,21,17,38,6,43,9"
57210041,"44,25,42,37,13,17,47,36,20,39,34,29"
18356249,"18,1,7"
29394944,"41,26,47"
54468643,"1,8,2,34,3,28"
63748632,"28,41,24,13,37,6,47,17,42,2,45"
91916442,"25,40,43,36,39,20,5,35,9"
42644324,"31,18,32,25"
88397606,"40,1,46"
91865016,"10,44,42,13,34,38,47,6,22,36"
54505151,"40,14,8,11,29"
9475144,"41,40,9,38,26,21,17,43,6"
22310664,"31,11,1,41,28,16"
35925220,"1,39,13,46,18"
69000994,"20,11,4,32,34,13,39"
64398214,"25,32,3,24,43,38,42,39,9,44,10,16,47,8"
25168587,"48,1,45,44,29,20,28,6"
82439184,"45,10,42,44,27,20,43,40,32,25"
86199079,"23,10,44,42,14,8,1,30,16,17,47,36,22,39,13,34"
31417012,"21,8,14,33,12,18,3,23,1,39,13,38,9"
88955633,"14,40,32,10,48"
24991854,"26,41,47,35"
96677892,"1,39"
45688100,"40,32,39,2,3,46,23,38"
95953592,"34,42,10,15,40,18,4,13"
93723498,"43,38,9,8,14,48,37"
45903134,"34,13,17,6,25,46,2,44"
19196517,"23,10,16,47,34,32"
57791362,"32,18,47,41,36,46"
97501664,"38,10,6,47,39"
26689328,"2,16,14,7,10,44,48,13,38,43"
2619343,"19,9,38,2,43,31,1,15"
35382569,"17,6,47"
18692662,"43,38,34,8,1"
51279648,"32,40,27,2,38,46,23,19,35,18,6"
85857014,"48,20,34,9,33,4,37,13,45"
74619554,"8,1,25,2,28,3,34,31"
42942040,"2,1,13,34"
97709535,"46,32,3,37,43,23,26,41,35,19,38,22"
88868801,"26,39,13,27,35,47,21,8,3,45,7"
40709811,"17,6,43,2,42"
75870746,"28,26,44,15,24"
45681917,"1,29,19,5,28,39"
16003961,"2,23,32,48,10,37,34,43,21"
17346562,"44,39,34,25,2,48,21,10,17,38"
82987696,"20,32,25,46,37,21,17,12"
92442610,"40,20,2,43"
81668400,"20,1,36,40,25,2,41,45,44,6,17"
66154855,"45,38,44,2,43,12,23"
74439423,"17,36,15,9,10,3,21,22,6,45,44,2,48,14,20,46,37,13"
39892746,"38,2,42,16,20,1,34"
53335171,"44,33,42,14,8,21,48,36,41"
68163713,"21,40,14,36"
30685223,"25,40,5,3,1,2,38,23,24,36,17,13,35,29,19"
12675937,"44,45,48,36,38,2,3"
27381223,"17,25,38,23,32,36,21"
77630548,"45,10,2,47,13,37,39,38,26,3,40,34"
32760843,"15,24,44,2,46,48,21,14,16"
58617848,"34,20,10,45,43,40,3,44,21,16,36,8,13,37"
26962153,"39,41,25,20,32,15,24,2,21,14,8,1,45,10,42,37"
86281199,"41,10,16,23,44,42,7,33,9,38,22,31,2,5,11"
22445761,"25,32,13,3,39,14"
31259675,"46,21,6,33,47,17,35,43,19,40"
41159926,"38,18,13,1,2"
76783906,"26,13,37,39"
20792841,"29,28,27,17,44,45,2,10,3,1,25,32,40,42,20,31,11,38,43,47"
30701261,"41,26,1,16,2,20,37,21,6,47,43,38,24,44,39,22"
396908,"16,20,12,13,5,11"
19118667,"6,27,43,47,42,23,18,25,20"
97676598,"2,47,17,36,3,13,22,6,34,18,28"
30384280,"36,3,43,39,20,17,21,16,6,28,41,13,10,34"
82508838,"32,9,47,40,20,37,43,18,7,46,25,11"
85153035,"46,32,40,34,36,45,28,47,17,27,44,37"
36311554,"18,2,11,27,37,38,43,48,28"
97570059,"1,40,26,20,7,25,28,16,48,2,4,46,23"
95929751,"11,40,32,9,46,3,2,1,17,34,37,15,47,39"
8268228,"31,6,47,34,26,28,2"
97442307,26
79720865,"20,25,38,43,14,32,42,45"
71035891,"45,34,14,46,37,24,23,43,42,2"
34953304,"23,43"
36605423,"45,6,2,23,38,43,9,29,22,17"
11986454,"37,15,48,8,2,10,45,44,42,39,43,47,4,36,1,14,21"
62169697,"2,4,46,32,41,42,40,1,34"
79843510,"38,17,10,48,16,22,1,3,41,21,14"
80799950,"9,13,34,15,28,37,46"
81336887,"43,39,47,6,1,2,13,40,32,7,27,24,20,21,46,23"
11092132,"3,23,39,45,1,22,41,13"
68051907,"23,13,35,47,32,39,36,34"
89809737,"47,34,28,41"
78759451,"8,27,21,31,2,42,38,22,46,18"
36895684,"32,48,9,10,44"
70765176,"3,33,18"
10075095,"22,17,3,30,1,42,2,48,15"
84077705,"22,45"
98345859,"41,1,33,18,27,39,45,40"
20873858,"45,42,28,2,44,37,36,30,1,14"
75709057,"48,10,4,14"
72893856,"45,10,2,44,32,42,22,36,34,3"
58193347,"2,44,10,42,13,17"
96654854,"40,43,3,2,44,26"
79054191,"30,10,4,28,36,34,46,20,32,40,44,41"
38058608,"18,22,27,1,33,3"
58019447,"18,17,1"
44173749,"28,6,14,43,2,47,1,3,5,22,9,12"
64459677,"45,19,20"
46367973,"29,17,2,16,28,45,27,10,40,34,39"
74126734,"35,42,45,7,41,29"
52894797,"16,45,41,26,22,36,2,12,13"
90382511,"24,13,37,44,26,46,39,33,41,19,29,20"
60444513,"43,25,1,40,16,10,42"
19884881,"9,23,46,32,48,16,47"
24863605,"47,33,38,35,26,17"
15659154,"41,40,22,26,34,13,20,1,48,23,43,32"
65351480,"48,17,26,21,14,37,38,2,27,11,18,4,3"
76559248,"38,17,2,28,32,42,45,1,11,36,22,5,31,6"
65925897,"32,35,19,13,20,26,28"
76060597,"2,1,42,25"
48844917,"41,40,20,46,39,37,17,6,4,42,23,14"
74331162,"44,21,25,20,40,32,1,13,34,4,3,43"
24543014,"21,43,40,2,25,47,42"
67081718,"28,13,17,19,34,27,6,26,30,7,15,29,44,36"
52126505,"36,20"
20262203,"45,2,47,28,4,46,36,12"
12313423,"17,6,48,3,36,14,25"
61327872,"6,11,45,2,32,40,9,20"
85634762,"20,12,40,25,35,42,47,38"
8513932,"9,34,6,13,37,8,16,39,10,2,30"
81450239,"24,9,2,45,48,10,35,17,22,13,46,32,47"
87820655,"1,41,32,47"
84141955,"37,12,32,22,28,26,15,45"
37705818,"8,48,30,32,9,42,39,13"
29872122,"2,37,44,42,41,26,28,45,6,32,39,18,47"
41367185,"18,32,20,22,40,30,45,10,1,7,37,39,43,9,38,34"
43734568,"46,25,16"
16062770,"14,47,29,12,35,6,20,36"
90190012,"38,13,37,18,4,2,44,16,8,5,29,6,40,32,23,21"
80181115,"6,2,10,17"
54378300,"1,13,48,4,37,8,7,10,2,44,33"
43254884,"28,10,43,47,6,44,25,21,35,12"
42670249,"20,32,40,1,42"
29097888,"41,12,42,39,22,32,25,37,48"
92622679,"1,10,44,2,45,14,9,23,47,46,48,21,16,30,24,3,6"
55908937,"44,45,42,17,3,28"
21214843,"2,46,14,3,1,20"
63006894,32
1746020,"2,22,16"
59310710,"3,6,25,1,29,47,28,43,9,38"
44651343,"20,45,42,44,16,28,8,48,2,4,47"
13583119,"44,42,29,11,39,17"
83377270,"43,23,46,40,21,16,24,14,47"
85588800,"46,44,42"
1872909,"47,17,1"
53644829,"3,25,46,29,19,12"
36916181,"18,44,10,2,28,38,39,25,31"
34004862,"15,41,17,39,38,20,14,40,46,18,12,45"
73512419,"28,41,23,43,40,1,36,22,35,24,15"
35093952,"25,23,47,13,20"
67277258,"2,24,7,6,48,3,14,8,16,42,39,25"
94428522,"43,23,24,38,9"
44893569,"40,17,2,46,7,28,26,48,36,22,18"
68383130,"35,2,5,39,37,34,7,28,26,41,13"
88249599,"41,28,23,39,34,10,13"
12730918,"41,46,40,36,47,6,23,43,9"
83311311,"3,28,32,13,45,19,12,48,8,2,41,20,29"
1663864,"29,14"
27090460,"2,47,35,34,26"
7567076,"7,28,12,2,45,44,24,35,34"
42259113,"31,44,32"
51429426,"43,28,26,18,38,19,17"
36765266,"27,5,34,38,43,9,8,44,23,16,6,22,28"
11951143,"25,3,44,37,7,8,48,21,26,17,43,29,19,1"
30588994,"6,3,2,46,12"
83734035,"48,21,1,2,9,43,25"
94556207,"28,3,38,23"
72251511,"15,10,43"
38341119,"44,30,1,25,46,33,48,2,34,24,7,35"
4026557,"12,29,35,40,45"
16002013,"8,36,22,28,14,21,45,42,15,7,23,1,41,46,27,25"
96260833,"7,26,1,4,38,23,40,32"
30536079,"15,13,43,35,32,25,23"
25399535,44
9261974,"5,30,1,37"
65739055,"15,44,4,24,10,42,36,45,7,47,46,25,20,32,21"
13451959,"10,3,40,28,38,22,47,42,2,44"
98793199,"34,46,15,7,40,32,20,11,45,3,8"
92447576,"10,42,47,32,38,40,27"
25816831,"39,33,2"
334544,"17,6,26,44,13,39,41,1,9,43"
59498907,"11,42,44,2,35,9,23,38,13"
2091891,"48,27,44,42,40,38,19,23,25"
66938940,"2,44,42,25,40,32,10,45,1,22,37"
79360961,"1,26,8,12,35,28,25,21,16,39,13"
2515532,"33,47,42,39,37,10,1,25,34"
81676542,"37,2,4,13,9,47,6,5,24,44,42,34"
37992496,"47,44,2,10,1,27,15,28,18"
6260688,"32,46,40,48"
20706357,19
84724780,"12,29,25,42,44,2,22,37,19"
6451354,"2,10,38,15"
15007141,"2,41,36,32,46,4,23,38"
20306332,"25,10,13,7,28,2"
53779230,"41,26,23"
29894791,"2,47,13"
84484609,"38,25,2,1,17,20,13,37,36,40,9,42"
55619811,"44,2,36,31,34,37,28,18,11,32,33,35,21"
3147474,"24,7,13,34,40,20,46,21,2,4"
87864384,"1,15,11,5,40,20,34,37,45,42,24,35,26,46,10,33"
95714107,"2,20,25,46,47,41"
3602881,"4,15,33,14,21,25,23,43,34,3"
93833104,"26,18,23,9,8,10,22,29,44,11,38"
48654271,"9,22,6,17,26,45,27,48"
97455023,"38,23,9,8,35,29,28,43,41,34,21,48,25,20"
88998101,"27,17,16"
9626591,"21,9,23,17,39,13,15,24,44,45"
99007837,"44,24,33,38,43,34,32"
28950746,"42,25"
29964026,"19,12,35,13,42,48,14,8,39,37,21,43,38"
16521502,"29,16,14,9,40,32,25,46,1,37,41,18,48"
92212494,"35,45,10,21,22,43,41,14"
1629703,"15,29,37,17,42,45,31,9,34,16"
42099434,"9,3"
11405569,"41,12,8,32"
65619358,"7,48,1,6,35,25,2,46,12,47"
53225390,"2,19,34,18,43,23,16,10,27"
74976914,"17,21,14,38,9,23,32,6,8,45,22,47,46,10,2,3,13,34"
25075757,"8,1,14,21,36,17,34,41,26,28,42,46,20"
35566097,"18,3,38,20,46,22,23,43,25,32,39,9"
79525350,"33,43,22,6,13,39,30,18,17,1,14,11,5,47"
56051641,"10,9"
65405207,"20,25,10,21,2,36,42,30,9,23"
50214753,"34,3,24,42,35,20,6,2,28,26,45,32"
32258215,"27,14,46,6,47,3,24,41,2,28,25,48"
5012607,"17,6,38,9"
18924918,"10,22,1,2,4,3,40,13,39,16,14,37"
85823283,"14,21,2,3,40"
4687400,"47,6,37,39"
55377455,"9,11,45,42,10,16,36,4,39,13,37,34,28,41,48,18,35,27,44"
84579664,"2,43,34,28,41,40,32,23,5,38,45"
92584212,"34,13,2"
20903401,"10,2,32,20,1"
70425895,"47,34,36,4,10,3,39,13,12"
44065016,"19,39,34,23,9,37,17,47"
1555430,"38,43,23,27,16,3,10,42,13,46"
18409377,"18,17,47,6,20,4,42"
17711890,"45,10,42,3,17,21,14,46"
52472475,"25,42,36,41,10,44"
83684050,"48,21"
20716097,"30,17,9,23,43,28,31,33,10,42"
99620857,"48,46,25,1,8,6,43,23"
44973321,"2,10,29,25,17,6,9,1,40,30,37,13,16,3"
48356805,"17,34,13,47,44,46,10"
59551992,"13,34,42"
67442622,"13,30,2,47,36,27,6,17,18"
54000364,"17,48,22,39,34,13,47,27,18,6,1,2"
2309386,"45,2,10,46,32,34,14,30,47,43,42,17,6"
19668161,"43,9,27,37,39,31,42,2,45,10"
87173840,"22,47,6,32,40,9,10,30,20"
24288391,"27,20,28,37,33,44,34,23,43,38,32,3,1,47,41,13,2,42"
11829400,"2,46,27,25"
70035454,"27,41,23,9,34,13,16,40"
96197096,"10,30,17,45,35,2,11,3,43"
69845061,"20,2,36,34,30,28,13,18,9"
54594349,"39,10,44,2,20,46,34,9,24,1"
49988186,"14,48,43"
72746652,"3,2,46,40,32,25,20,10,24,15"
23399567,"8,3,37,42,45"
73418030,"45,2,35,9,46,22,6,47,37,20,27,18,34,39"
65740811,"38,23"
5310174,"14,47,6,46,20,10"
70678667,"42,17,39,8,23,45"
81760533,"31,26,1,14,44"
84521461,"10,3,16,36,35,34,38,44,42,27,13"
51465254,"19,2,30,31,14,25,39,36,38,23,13,46,20,21"
18759621,"27,40,23,6,20,46"
35494630,"48,27,22,14,8"
87710968,"13,27,8,16,34,32,40"
98670378,"40,25,46,30,44,26"
99139881,"13,37"
32635309,"24,12,39,4,3,10,42"
39634003,14
98201878,"45,10,42,9,33,36,48,35,1,5,8"
55794172,"45,10"
49835305,"21,46,40,32"
40990272,"17,45,22,11,8,7,28"
9637021,"13,45,10,41,25"
27530698,"44,45,10,47,41,7,13,37,39,46,25"
90068648,"19,20,15,9,11,46,40,32"
16047882,"26,28,17,10,2,44,14,43,39"
1781373,"6,35,41,33,10,39,2,42"
20409663,"7,13,37,34,27,4,2,24,18"
60023425,"14,27,44,46,38,25,20"
63582499,"20,46,40,43,23,38,17"
98806377,"2,28,36,23"
57749592,"3,47,9,23,1,2,45"
1283976,"46,37,34,33,47,42,17,36"
74640114,"37,38,13,42"
28004609,"37,36,6,28,17,32,46,20"
64945640,"12,19,18,3,10"
60348761,"3,6,32,40,20,8,12,2,9"
62380475,"44,9,3,47,6,22,13,37,23,4,45,10,40"
63057848,39
10768974,"37,20,35,15,42,34,39"
97809330,"22,37,48,1,32,46,47"
80036883,"29,43,9,37,2,39,10,44,25,32"
72917752,"13,10,9,38,43,42,33,26,28,6,8,16"
22017631,"45,4,28,3,1,21,9,32,46,2,6,13,18,38,39,19"
66255034,"37,34,39,43,28,9,47"
10638785,"23,34,13,39,43,38,9,1,10"
248778,"22,8,21,12,26,2,18,20,32,14,48"
77063989,"40,43,18,37,8,2,13,39"
21839623,"7,38,45,43,13,26"
88549133,"28,41,48,16,21"
34566629,"34,16,12,43,38,27,36,20,25,45,42"
38516514,"31,40,6,15,21,1,22,41,12,38,14,16,28,26,19,27,44,10"
944449,"30,44,32,45"
8396733,"10,44,36,39,28,26,33,25,2,42,30,6,7,16,38,40,20"
83101843,"46,3,2,26,1,48,34,13,41,36"
94644586,"40,46,21,33,15,27,43,24"
39883847,"13,39"
8120343,"26,30,35,34,37"
35809181,"1,32,10,2,42,18,27"
8657462,"31,18,5,1,13,25,9,40,20,35,37,34,22,43,38"
39125957,"23,38,28,2,36,43,44,26,13,42,3"
87577750,"43,20,32,26,47"
47617396,"38,9,43,23,19,26,40"
65142361,"28,12,38,17,42"
77736819,"47,2,26,17,13,39,32,46,34,43,24"
14805971,"43,9,48,19,29,38,34,47,17"
76812123,"47,40,38,15,29,20,2,9,5,37,23"
64302067,"26,41,2,47,4,1,30,21,9,24,15,7,16"
61950813,"44,42,41,25"
23847237,"48,44,17,3,2,13,15,24"
9992574,"20,5,29"
15113657,"6,47,39,8"
24594907,"35,29,13,17,2,22,14,16,27,23,9"
44687890,"30,25,23,2,45,44,13,39"
788119,"48,34,6,26,47,7,24"
31603808,"16,47,46,40,3,45,25,22,8,48,21,32,1,4"
2922734,"28,34,37,33,36,24,32,40,20,15,10"
5194381,"17,9,38,3,29,47,16,21"
18342025,"2,10,40,1,29,17,3,23,44,43"
60850103,"5,44,37,38,40,46,34,47,6,35,13,41"
53015344,"6,2,21,13,39,8,22,43,9,4,23"
56923658,"40,46,26,25,12,29,7,20"
85733840,"22,36,37,13,5,44,39,23,42,46,32"
66541174,"48,21,23,6,32,1,34"
29185293,"46,20,32,3,39"
68541220,"3,9,48,2,44"
91060518,26
20265908,"9,43,41,18,27"
79631670,"3,4,21,43,23,9,41"
42776388,"25,32,26,41,28,40,46,31,37,34,12,9,21,8,14,38,43"
26218782,"45,42,41,32,25,40"
70231521,"22,38,9,43,47,20,4"
33998494,"27,45,2,1,41,15"
86606742,"38,48,21,32,35,16,3,2,18"
18363313,"1,35,45,46,25,42"
95858805,"42,22,39,13,21,48,35,4,5,30,18,37"
71236181,"10,3,23,6,43,1,13,4,47,42,26,14,21"
71211163,"17,33,7,15,41,23,22,2,1"
82693958,"16,36,17,45,22,9,1"
23366179,"17,21,22,32,44,14,16,8,40,6"
19442868,"25,9,34,40"
